transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned,month,year
T0007711,9/13/2020,P018561,S001,C012218,1.0,0.00,0.0,9,2020
T0007712,1/30/2024,P045798,S002,C000302,2.0,0.10,0.0,1,2024
T0007713,4/25/2021,P007123,S002,C020567,1.0,0.00,0.0,4,2021
T0007714,9/17/2023,P043982,S004,C011115,2.0,0.00,0.0,9,2023
T0007715,5/30/2021,P017970,S001,C020995,4.0,0.10,1.0,5,2021
T0007716,3/3/2024,P005194,S005,C018528,3.0,0.00,0.0,3,2024
T0007717,12/6/2023,P044765,S002,C015536,2.0,0.00,0.0,12,2023
T0007718,3/15/2024,P042818,S002,C003348,2.0,0.00,0.0,3,2024
T0007719,6/12/2020,P034458,S002,C005393,4.0,0.10,0.0,6,2020
T0007720,3/7/2021,P003210,S005,C004740,3.0,0.00,0.0,3,2021
T0007721,12/7/2020,P046698,S002,C019763,4.0,0.00,0.0,12,2020
T0007722,3/24/2022,P036619,S002,C007892,1.0,0.10,0.0,3,2022
T0007723,7/29/2020,P031812,S003,C000874,1.0,0.10,0.0,7,2020
T0007724,7/14/2020,P020427,S005,C000554,3.0,0.00,0.0,7,2020
T0007725,5/10/2020,P031180,S002,C024584,3.0,0.10,0.0,5,2020
T0007726,12/4/2024,P034788,S004,C020099,2.0,0.20,0.0,12,2024
T0007727,8/27/2022,P011773,S004,C019538,1.0,0.10,1.0,8,2022
T0007728,1/28/2023,P026421,S004,C024441,3.0,0.00,0.0,1,2023
T0007729,4/20/2020,P029406,S001,C020303,2.0,0.30,0.0,4,2020
T0007730,2/23/2020,P011479,S003,C007594,3.0,0.00,0.0,2,2020
T0007731,4/27/2024,P045270,S001,C023263,3.0,0.00,0.0,4,2024
T0007732,3/24/2022,P009944,S003,C008153,2.0,0.00,0.0,3,2022
T0007733,12/9/2022,P003859,S005,C004868,1.0,0.00,0.0,12,2022
T0007734,4/15/2024,P048441,S001,C010692,1.0,0.00,0.0,4,2024
T0007735,6/19/2020,P006917,S003,C020842,3.0,0.00,0.0,6,2020
T0007736,7/31/2020,P013616,S003,C004221,4.0,0.00,0.0,7,2020
T0007737,6/21/2021,P030818,S001,C005515,1.0,0.00,0.0,6,2021
T0007738,6/19/2023,P009336,S001,C000150,1.0,0.00,0.0,6,2023
T0007739,11/14/2020,P045387,S002,C024390,3.0,0.00,0.0,11,2020
T0007740,6/21/2020,P014001,S003,C022226,2.0,0.00,0.0,6,2020
T0007741,9/3/2023,P005570,S004,C003400,3.0,0.30,0.0,9,2023
T0007742,12/18/2024,P022444,S002,C019591,1.0,0.00,0.0,12,2024
T0007743,3/9/2022,P033113,S005,C024864,4.0,0.30,0.0,3,2022
T0007744,9/25/2021,P022526,S002,C022369,1.0,0.00,0.0,9,2021
T0007745,4/14/2021,P026354,S002,C016759,1.0,0.00,0.0,4,2021
T0007746,5/21/2021,P044608,S003,C021466,2.0,0.00,0.0,5,2021
T0007747,2/19/2024,P027161,S003,C020407,3.0,0.00,0.0,2,2024
T0007748,8/4/2021,P011345,S004,C024313,1.0,0.00,0.0,8,2021
T0007749,6/26/2022,P045601,S004,C016964,1.0,0.20,0.0,6,2022
T0007750,7/7/2023,P037466,S003,C019329,1.0,0.00,0.0,7,2023
T0007751,9/15/2020,P042692,S005,C020925,4.0,0.00,0.0,9,2020
T0007752,9/25/2020,P002099,S001,C020891,3.0,0.10,0.0,9,2020
T0007753,12/14/2022,P018107,S002,C001665,4.0,0.20,0.0,12,2022
T0007754,9/13/2024,P005725,S003,C019914,3.0,0.00,1.0,9,2024
T0007755,12/15/2020,P048559,S002,C002298,2.0,0.00,0.0,12,2020
T0007756,2/28/2020,P024745,S003,C019130,1.0,0.00,0.0,2,2020
T0007757,3/12/2020,P039046,S003,C004453,2.0,0.10,0.0,3,2020
T0007758,9/20/2023,P021098,S002,C020588,4.0,0.00,0.0,9,2023
T0007759,12/31/2021,P034221,S001,C010119,4.0,0.00,0.0,12,2021
T0007760,10/28/2024,P017642,S003,C003462,3.0,0.10,0.0,10,2024
T0007761,10/28/2021,P049618,S004,C021501,1.0,0.00,1.0,10,2021
T0007762,11/4/2024,P044546,S003,C021506,4.0,0.00,0.0,11,2024
T0007763,9/2/2022,P009854,S002,C004707,1.0,0.00,0.0,9,2022
T0007764,8/14/2022,P040114,S003,C006353,4.0,0.10,0.0,8,2022
T0007765,11/18/2024,P020301,S003,C024609,1.0,0.00,0.0,11,2024
T0007766,1/12/2023,P016948,S003,C017443,1.0,0.10,0.0,1,2023
T0007767,7/11/2021,P044917,S004,C003721,4.0,0.00,0.0,7,2021
T0007768,1/28/2023,P047862,S004,C008355,4.0,0.10,0.0,1,2023
T0007769,6/30/2022,P016875,S004,C022335,1.0,0.00,0.0,6,2022
T0007770,10/3/2020,P013262,S001,C023232,2.0,0.00,0.0,10,2020
T0007771,11/29/2023,P007867,S003,C019953,2.0,0.10,0.0,11,2023
T0007772,1/9/2023,P025093,S002,C001596,1.0,0.20,0.0,1,2023
T0007773,12/28/2020,P008808,S005,C013050,1.0,0.00,0.0,12,2020
T0007774,4/25/2023,P046985,S001,C012792,4.0,0.10,0.0,4,2023
T0007775,5/8/2023,P003837,S001,C020347,3.0,0.00,0.0,5,2023
T0007776,7/24/2022,P021499,S005,C017271,2.0,0.10,1.0,7,2022
T0007777,7/16/2023,P008488,S002,C012441,3.0,0.00,0.0,7,2023
T0007778,3/13/2024,P015768,S003,C021493,4.0,0.20,0.0,3,2024
T0007779,7/26/2023,P022670,S001,C002706,3.0,0.00,0.0,7,2023
T0007780,12/1/2024,P039358,S001,C018238,1.0,0.00,0.0,12,2024
T0007781,3/1/2023,P028224,S004,C007738,4.0,0.00,0.0,3,2023
T0007782,6/9/2022,P018382,S003,C006402,3.0,0.00,0.0,6,2022
T0007783,12/8/2022,P017644,S004,C017739,1.0,0.00,0.0,12,2022
T0007784,8/3/2023,P016431,S003,C011046,4.0,0.00,0.0,8,2023
T0007785,8/2/2023,P043066,S002,C024929,3.0,0.00,0.0,8,2023
T0007786,12/29/2022,P003691,S004,C004203,4.0,0.10,1.0,12,2022
T0007787,9/26/2021,P021782,S002,C024567,1.0,0.20,0.0,9,2021
T0007788,12/12/2021,P037919,S005,C010109,1.0,0.00,0.0,12,2021
T0007789,9/13/2022,P043300,S004,C016332,3.0,0.10,1.0,9,2022
T0007790,1/10/2023,P045804,S003,C008776,2.0,0.20,0.0,1,2023
T0007791,4/10/2021,P043098,S005,C008045,4.0,0.00,0.0,4,2021
T0007792,7/6/2024,P018848,S005,C004752,2.0,0.00,0.0,7,2024
T0007793,7/2/2020,P002798,S005,C020263,4.0,0.00,0.0,7,2020
T0007794,6/23/2022,P040144,S001,C021231,2.0,0.10,0.0,6,2022
T0007795,9/22/2021,P005394,S004,C019587,4.0,0.00,0.0,9,2021
T0007796,1/19/2022,P000048,S002,C015618,4.0,0.10,0.0,1,2022
T0007797,4/24/2022,P035905,S001,C007304,2.0,0.00,0.0,4,2022
T0007798,6/16/2021,P010394,S005,C014514,1.0,0.00,0.0,6,2021
T0007799,11/14/2020,P045010,S001,C002017,1.0,0.00,0.0,11,2020
T0007800,9/13/2021,P045891,S003,C015963,4.0,0.20,0.0,9,2021
T0007801,1/22/2020,P006101,S005,C020230,1.0,0.00,0.0,1,2020
T0007802,1/1/2020,P015348,S004,C019377,1.0,0.10,0.0,1,2020
T0007803,12/7/2022,P027500,S004,C017877,2.0,0.00,0.0,12,2022
T0007804,7/27/2024,P043745,S002,C002493,3.0,0.10,0.0,7,2024
T0007806,10/2/2024,P046215,S004,C010611,1.0,0.00,0.0,10,2024
T0007807,10/6/2020,P019248,S003,C008945,4.0,0.00,0.0,10,2020
T0007808,12/5/2021,P001228,S001,C010032,2.0,0.00,0.0,12,2021
T0007809,8/10/2021,P025292,S001,C005417,1.0,0.00,0.0,8,2021
T0007810,8/18/2022,P025618,S002,C017983,2.0,0.00,0.0,8,2022
T0007811,12/31/2022,P014932,S002,C011894,4.0,0.10,0.0,12,2022
T0007812,1/18/2020,P009815,S002,C015351,3.0,0.00,0.0,1,2020
T0007813,11/9/2023,P005669,S004,C005032,4.0,0.20,0.0,11,2023
T0007814,10/4/2022,P000743,S003,C022897,1.0,0.10,1.0,10,2022
T0007815,3/27/2024,P020114,S002,C002356,1.0,0.00,0.0,3,2024
T0007816,9/4/2022,P013472,S004,C016816,2.0,0.00,0.0,9,2022
T0007817,9/5/2021,P011625,S003,C000140,4.0,0.00,0.0,9,2021
T0007818,1/19/2020,P049042,S002,C022666,2.0,0.00,1.0,1,2020
T0007819,4/17/2024,P016880,S005,C012341,4.0,0.00,0.0,4,2024
T0007820,5/31/2022,P030673,S005,C017430,3.0,0.10,1.0,5,2022
T0007822,8/22/2021,P026420,S001,C009231,3.0,0.10,1.0,8,2021
T0007823,5/7/2023,P006245,S001,C019743,3.0,0.00,0.0,5,2023
T0007824,4/18/2021,P017889,S003,C017231,4.0,0.20,0.0,4,2021
T0007825,6/19/2024,P009266,S002,C006639,4.0,0.00,0.0,6,2024
T0007826,1/15/2020,P047391,S004,C022329,3.0,0.20,0.0,1,2020
T0007827,1/27/2023,P033972,S003,C007440,3.0,0.30,0.0,1,2023
T0007828,2/4/2022,P019199,S002,C006228,3.0,0.00,0.0,2,2022
T0007829,1/21/2021,P015221,S001,C005495,2.0,0.00,0.0,1,2021
T0007830,4/23/2022,P024605,S004,C006093,4.0,0.00,0.0,4,2022
T0007831,12/11/2024,P022275,S001,C003199,4.0,0.10,0.0,12,2024
T0007832,2/22/2023,P027015,S001,C018138,3.0,0.20,0.0,2,2023
T0007833,6/14/2022,P014806,S002,C020797,4.0,0.00,0.0,6,2022
T0007834,3/19/2022,P024843,S004,C004480,2.0,0.00,0.0,3,2022
T0007835,5/26/2021,P025173,S001,C012941,2.0,0.30,0.0,5,2021
T0007836,11/30/2020,P046316,S003,C004866,3.0,0.00,0.0,11,2020
T0007837,1/4/2024,P029631,S004,C010883,2.0,0.20,0.0,1,2024
T0007838,2/18/2024,P035465,S005,C007036,1.0,0.20,1.0,2,2024
T0007839,8/15/2023,P030701,S004,C009490,4.0,0.10,0.0,8,2023
T0007840,3/9/2022,P006263,S004,C001160,2.0,0.30,0.0,3,2022
T0007841,8/23/2024,P014704,S001,C017477,3.0,0.00,0.0,8,2024
T0007842,2/13/2022,P022362,S002,C015223,4.0,0.00,0.0,2,2022
T0007843,3/27/2021,P038600,S002,C014847,1.0,0.10,0.0,3,2021
T0007844,6/22/2021,P013483,S001,C013804,1.0,0.30,0.0,6,2021
T0007845,6/11/2020,P001539,S003,C018859,4.0,0.30,0.0,6,2020
T0007846,5/14/2022,P037738,S001,C012677,1.0,0.20,0.0,5,2022
T0007847,7/4/2023,P019739,S002,C010258,3.0,0.00,0.0,7,2023
T0007848,5/5/2021,P024662,S001,C012224,1.0,0.00,0.0,5,2021
T0007849,11/24/2022,P003748,S003,C003820,3.0,0.10,0.0,11,2022
T0007850,4/14/2024,P045821,S005,C012388,2.0,0.00,0.0,4,2024
T0007851,6/26/2024,P014262,S004,C023905,2.0,0.10,0.0,6,2024
T0007852,6/9/2023,P015199,S004,C015643,4.0,0.00,0.0,6,2023
T0007853,7/11/2024,P040820,S002,C015252,1.0,0.10,0.0,7,2024
T0007854,11/22/2023,P020189,S002,C023242,2.0,0.10,0.0,11,2023
T0007855,11/3/2023,P035973,S002,C001973,3.0,0.00,0.0,11,2023
T0007856,7/10/2021,P004022,S003,C000133,4.0,0.00,0.0,7,2021
T0007857,8/6/2021,P009361,S005,C012517,3.0,0.00,0.0,8,2021
T0007858,8/21/2023,P009089,S003,C015639,3.0,0.10,1.0,8,2023
T0007859,3/1/2024,P025141,S005,C003782,1.0,0.00,0.0,3,2024
T0007860,12/25/2022,P020807,S001,C019081,1.0,0.10,0.0,12,2022
T0007861,7/14/2024,P021725,S001,C021070,4.0,0.00,0.0,7,2024
T0007862,7/4/2021,P000990,S003,C015604,2.0,0.30,0.0,7,2021
T0007863,4/25/2022,P022599,S005,C013038,2.0,0.10,1.0,4,2022
T0007864,1/20/2021,P049689,S005,C022182,2.0,0.00,0.0,1,2021
T0007865,10/13/2024,P030591,S001,C009468,4.0,0.00,0.0,10,2024
T0007866,5/20/2020,P047575,S001,C000290,3.0,0.00,0.0,5,2020
T0007867,1/8/2021,P048246,S003,C000876,4.0,0.00,0.0,1,2021
T0007868,10/6/2020,P008939,S005,C006373,4.0,0.10,0.0,10,2020
T0007869,8/16/2021,P015777,S001,C004084,2.0,0.00,0.0,8,2021
T0007870,8/14/2020,P022904,S005,C022008,1.0,0.00,1.0,8,2020
T0007871,7/28/2023,P038908,S004,C011675,1.0,0.30,0.0,7,2023
T0007872,7/21/2022,P020266,S002,C003434,1.0,0.00,0.0,7,2022
T0007873,6/19/2023,P009091,S005,C005556,1.0,0.00,1.0,6,2023
T0007874,7/16/2022,P025750,S001,C019390,2.0,0.00,0.0,7,2022
T0007875,7/11/2021,P007977,S002,C013702,2.0,0.00,0.0,7,2021
T0007876,12/5/2023,P041641,S001,C019065,2.0,0.00,1.0,12,2023
T0007877,6/29/2023,P012795,S001,C009807,3.0,0.00,0.0,6,2023
T0007878,10/4/2022,P000835,S004,C006262,1.0,0.00,0.0,10,2022
T0007879,1/19/2021,P006362,S001,C003263,4.0,0.00,0.0,1,2021
T0007880,10/18/2021,P024647,S003,C023704,1.0,0.20,0.0,10,2021
T0007881,2/9/2020,P026521,S004,C005008,1.0,0.00,0.0,2,2020
T0007882,11/7/2020,P012932,S003,C002710,3.0,0.10,0.0,11,2020
T0007883,4/11/2020,P040699,S001,C005837,1.0,0.10,1.0,4,2020
T0007884,12/31/2022,P011184,S002,C014267,1.0,0.00,0.0,12,2022
T0007885,2/15/2020,P021760,S003,C008785,1.0,0.00,0.0,2,2020
T0007886,1/15/2021,P043597,S004,C010364,2.0,0.10,0.0,1,2021
T0007887,7/28/2020,P023851,S001,C000851,2.0,0.00,1.0,7,2020
T0007888,7/31/2021,P013633,S001,C008694,4.0,0.00,0.0,7,2021
T0007889,7/5/2021,P026413,S004,C019923,4.0,0.10,0.0,7,2021
T0007890,9/13/2020,P032351,S002,C000537,3.0,0.00,0.0,9,2020
T0007891,1/4/2024,P047972,S005,C014373,1.0,0.00,0.0,1,2024
T0007892,6/16/2022,P048062,S003,C010528,4.0,0.00,0.0,6,2022
T0007893,1/29/2024,P039446,S003,C021464,4.0,0.00,0.0,1,2024
T0007894,1/17/2020,P049174,S003,C020090,4.0,0.10,0.0,1,2020
T0007895,4/21/2021,P037262,S001,C010830,1.0,0.00,0.0,4,2021
T0007896,7/3/2020,P020784,S003,C007149,3.0,0.00,1.0,7,2020
T0007897,11/4/2020,P006712,S004,C001078,3.0,0.00,0.0,11,2020
T0007898,1/31/2020,P016695,S001,C013989,1.0,0.10,0.0,1,2020
T0007899,10/7/2022,P040744,S003,C023575,4.0,0.00,0.0,10,2022
T0007900,3/20/2021,P042130,S005,C006291,3.0,0.10,0.0,3,2021
T0007901,12/1/2021,P020573,S002,C008059,2.0,0.00,0.0,12,2021
T0007902,5/10/2022,P002775,S001,C014897,4.0,0.00,0.0,5,2022
T0007903,9/30/2021,P035324,S005,C024324,2.0,0.20,0.0,9,2021
T0007904,5/28/2024,P033718,S003,C003560,4.0,0.20,0.0,5,2024
T0007905,6/25/2024,P037550,S003,C002241,2.0,0.00,0.0,6,2024
T0007906,10/17/2022,P018339,S002,C009653,3.0,0.00,1.0,10,2022
T0007907,1/30/2022,P013953,S001,C004747,4.0,0.00,0.0,1,2022
T0007908,8/7/2022,P009063,S001,C012917,4.0,0.00,0.0,8,2022
T0007909,11/28/2023,P020579,S003,C022311,1.0,0.00,0.0,11,2023
T0007910,6/8/2024,P037830,S001,C021773,2.0,0.10,0.0,6,2024
T0007911,3/5/2020,P014399,S004,C016013,4.0,0.00,0.0,3,2020
T0007912,11/7/2021,P031622,S002,C023444,1.0,0.00,0.0,11,2021
T0007913,6/13/2020,P042422,S003,C018972,2.0,0.00,0.0,6,2020
T0007914,9/23/2024,P041318,S003,C005283,2.0,0.00,0.0,9,2024
T0007915,3/17/2024,P043433,S001,C018046,1.0,0.00,0.0,3,2024
T0007916,10/26/2020,P026605,S003,C007695,1.0,0.20,0.0,10,2020
T0007917,4/24/2020,P044704,S004,C008894,2.0,0.00,0.0,4,2020
T0007918,6/29/2021,P034195,S005,C010684,4.0,0.00,0.0,6,2021
T0007919,5/7/2024,P015908,S003,C018697,2.0,0.20,0.0,5,2024
T0007920,3/14/2022,P008125,S002,C015608,3.0,0.00,0.0,3,2022
T0007921,5/26/2020,P048699,S999,C000300,3.0,0.00,0.0,5,2020
T0007922,1/17/2023,P002181,S002,C014612,1.0,0.20,0.0,1,2023
T0007923,8/20/2022,P042715,S003,C018033,4.0,0.00,0.0,8,2022
T0007924,1/6/2021,P016821,S002,C009363,3.0,0.10,0.0,1,2021
T0007925,1/28/2021,P002143,S004,C005191,3.0,0.10,0.0,1,2021
T0007926,9/19/2024,P018685,S001,C015731,2.0,0.00,0.0,9,2024
T0007927,5/27/2021,P038026,S005,C002182,3.0,0.00,0.0,5,2021
T0007928,7/31/2024,P038720,S001,C017059,1.0,0.10,0.0,7,2024
T0007929,2/20/2022,P019185,S003,C019009,4.0,0.00,0.0,2,2022
T0007930,8/23/2024,P008463,S005,C021251,4.0,0.10,0.0,8,2024
T0007931,1/26/2020,P011022,S003,C022375,2.0,0.10,0.0,1,2020
T0007932,9/6/2020,P035183,S005,C000765,1.0,0.00,0.0,9,2020
T0007933,4/22/2024,P007381,S002,C010277,3.0,0.20,0.0,4,2024
T0007934,1/3/2024,P016915,S004,C015679,2.0,0.00,0.0,1,2024
T0007935,5/24/2021,P026195,S001,C005349,3.0,0.00,1.0,5,2021
T0007936,2/27/2022,P016642,S003,C007594,2.0,0.00,0.0,2,2022
T0007937,4/28/2024,P017313,S004,C019267,4.0,0.10,0.0,4,2024
T0007938,6/26/2022,P033776,S001,C011700,1.0,0.20,1.0,6,2022
T0007939,5/21/2021,P049245,S002,C008392,1.0,0.00,0.0,5,2021
T0007940,2/19/2024,P022232,S003,C019868,2.0,0.00,0.0,2,2024
T0007941,3/9/2020,P005013,S001,C006648,3.0,0.00,0.0,3,2020
T0007942,2/11/2021,P005720,S002,C003125,4.0,0.10,0.0,2,2021
T0007943,8/1/2022,P014253,S003,C012567,4.0,0.10,0.0,8,2022
T0007944,2/14/2024,P014253,S004,C012353,1.0,0.20,0.0,2,2024
T0007945,4/27/2024,P026258,S002,C022126,2.0,0.10,0.0,4,2024
T0007946,7/11/2020,P005896,S002,C019516,3.0,0.00,1.0,7,2020
T0007947,12/3/2022,P001621,S002,C000504,1.0,0.00,0.0,12,2022
T0007948,9/25/2023,P033000,S003,C002583,4.0,0.00,0.0,9,2023
T0007949,3/2/2021,P004607,S002,C009203,1.0,0.00,0.0,3,2021
T0007950,8/26/2022,P026375,S003,C000488,1.0,0.00,0.0,8,2022
T0007951,3/7/2022,P010414,S003,C015953,3.0,0.00,0.0,3,2022
T0007952,10/27/2023,P032956,S002,C004289,1.0,0.10,0.0,10,2023
T0007954,10/23/2021,P016893,S003,C002771,2.0,0.10,0.0,10,2021
T0007955,11/20/2020,P010371,S005,C019353,3.0,0.10,0.0,11,2020
T0007956,7/12/2023,P010521,S004,C002752,1.0,0.10,0.0,7,2023
T0007957,1/31/2024,P031276,S004,C008501,4.0,0.00,0.0,1,2024
T0007958,3/27/2020,P033308,S004,C008003,3.0,0.00,0.0,3,2020
T0007959,3/5/2024,P002139,S001,C002113,3.0,0.00,0.0,3,2024
T0007960,1/30/2023,P004820,S001,C011057,3.0,0.00,0.0,1,2023
T0007961,12/2/2022,P029697,S004,C006718,2.0,0.00,0.0,12,2022
T0007962,9/7/2020,P029820,S004,C019563,4.0,0.00,0.0,9,2020
T0007963,6/2/2021,P048928,S004,C012314,3.0,0.10,0.0,6,2021
T0007964,9/12/2022,P020637,S001,C022118,1.0,0.30,0.0,9,2022
T0007965,7/31/2023,P025209,S005,C001286,1.0,0.00,0.0,7,2023
T0007966,9/3/2021,P048483,S004,C017814,1.0,0.10,0.0,9,2021
T0007967,2/10/2021,P025631,S002,C010465,2.0,0.00,0.0,2,2021
T0007968,1/8/2022,P047439,S004,C018934,4.0,0.20,1.0,1,2022
T0007969,12/22/2024,P015663,S001,C006314,4.0,0.00,1.0,12,2024
T0007970,4/16/2020,P045604,S004,C019184,1.0,0.00,0.0,4,2020
T0007971,11/3/2024,P026709,S001,C016980,2.0,0.00,0.0,11,2024
T0007972,9/27/2023,P015398,S002,C009766,3.0,0.00,1.0,9,2023
T0007973,3/22/2021,P009403,S002,C012949,4.0,0.00,0.0,3,2021
T0007974,8/19/2020,P004296,S002,C012430,2.0,0.00,0.0,8,2020
T0007976,7/20/2023,P038670,S002,C005978,1.0,0.20,1.0,7,2023
T0007978,10/26/2021,P030319,S004,C006211,4.0,0.10,0.0,10,2021
T0007979,1/31/2020,P026560,S002,C022437,4.0,0.30,0.0,1,2020
T0007980,12/8/2020,P999999,S002,C021608,3.0,0.00,1.0,12,2020
T0007981,6/14/2024,P045706,S003,C017952,4.0,0.00,1.0,6,2024
T0007982,7/19/2021,P003781,S005,C003897,2.0,0.00,0.0,7,2021
T0007983,4/12/2023,P024798,S002,C009414,2.0,0.00,0.0,4,2023
T0007984,9/2/2020,P004452,S002,C020041,1.0,0.00,0.0,9,2020
T0007985,3/21/2022,P037225,S004,C006036,3.0,0.00,0.0,3,2022
T0007986,6/4/2024,P016131,S001,C005977,3.0,0.00,0.0,6,2024
T0007987,5/12/2021,P008340,S002,C024015,2.0,0.00,0.0,5,2021
T0007988,1/19/2020,P016978,S005,C002286,1.0,0.10,0.0,1,2020
T0007989,3/27/2020,P029058,S004,C009801,1.0,0.10,0.0,3,2020
T0007990,4/5/2023,P035998,S002,C021661,2.0,0.00,0.0,4,2023
T0007991,5/23/2024,P044631,S003,C004706,1.0,0.00,0.0,5,2024
T0007992,11/15/2023,P040808,S003,C018123,2.0,0.00,0.0,11,2023
T0007993,8/31/2022,P010576,S002,C002150,2.0,0.00,0.0,8,2022
T0007994,11/10/2023,P042516,S003,C023108,1.0,0.30,0.0,11,2023
T0007995,5/6/2023,P044976,S002,C010843,1.0,0.00,0.0,5,2023
T0007996,11/13/2020,P020586,S004,C010908,4.0,0.00,0.0,11,2020
T0007997,1/30/2022,P024495,S003,C013663,3.0,0.00,1.0,1,2022
T0007998,4/27/2024,P014899,S001,C003939,1.0,0.10,0.0,4,2024
T0007999,7/2/2020,P039862,S003,C020075,3.0,0.00,0.0,7,2020
T0008000,5/24/2021,P039236,S005,C009260,3.0,0.00,0.0,5,2021
T0008001,11/18/2020,P037855,S004,C000435,3.0,0.00,1.0,11,2020
T0008002,10/20/2022,P003831,S001,C010051,3.0,0.30,0.0,10,2022
T0008003,7/6/2020,P006509,S005,C002883,2.0,0.00,0.0,7,2020
T0008004,11/5/2023,P038530,S003,C024803,3.0,0.20,0.0,11,2023
T0008005,6/20/2023,P027840,S005,C017944,2.0,0.00,1.0,6,2023
T0008006,11/24/2021,P025525,S004,C018178,1.0,0.00,1.0,11,2021
T0008007,4/4/2024,P012512,S002,C017460,3.0,0.00,0.0,4,2024
T0008008,7/4/2023,P019422,S003,C015354,1.0,0.00,0.0,7,2023
T0008009,5/2/2020,P037270,S003,C008201,2.0,0.30,0.0,5,2020
T0008010,5/2/2020,P011543,S002,C019207,4.0,0.00,1.0,5,2020
T0008011,12/29/2021,P011947,S002,C004305,3.0,0.00,1.0,12,2021
T0008012,8/13/2023,P027197,S004,C016649,1.0,0.20,0.0,8,2023
T0008013,11/11/2020,P005067,S003,C000654,3.0,0.00,0.0,11,2020
T0008014,12/7/2023,P003018,S002,C013152,3.0,0.00,0.0,12,2023
T0008015,1/3/2023,P026802,S005,C016140,4.0,0.00,0.0,1,2023
T0008016,6/8/2024,P015441,S004,C008950,3.0,0.10,0.0,6,2024
T0008017,8/7/2020,P020963,S999,C016931,4.0,0.00,0.0,8,2020
T0008018,9/14/2020,P025982,S005,C018399,2.0,0.00,0.0,9,2020
T0008019,9/26/2022,P019357,S004,C007518,4.0,0.00,0.0,9,2022
T0008020,4/21/2021,P016599,S004,C000365,1.0,0.00,0.0,4,2021
T0008021,10/10/2021,P016805,S003,C007642,2.0,0.10,0.0,10,2021
T0008023,6/2/2024,P029641,S001,C018251,4.0,0.10,0.0,6,2024
T0008024,8/13/2023,P049760,S005,C005613,2.0,0.10,0.0,8,2023
T0008025,3/29/2024,P028214,S001,C005058,4.0,0.00,0.0,3,2024
T0008026,12/12/2021,P042932,S004,C014788,4.0,0.20,0.0,12,2021
T0008027,7/7/2024,P041386,S003,C013596,4.0,0.00,0.0,7,2024
T0008028,12/31/2024,P014336,S003,C022199,4.0,0.20,0.0,12,2024
T0008029,6/17/2022,P035938,S003,C003842,1.0,0.00,0.0,6,2022
T0008030,2/10/2024,P028076,S002,C014730,3.0,0.00,0.0,2,2024
T0008031,1/30/2021,P044254,S005,C018503,4.0,0.00,0.0,1,2021
T0008032,2/13/2020,P038075,S001,C017356,3.0,0.00,0.0,2,2020
T0008033,11/12/2023,P018062,S002,C020246,1.0,0.00,0.0,11,2023
T0008034,2/12/2022,P007546,S004,C009039,3.0,0.00,0.0,2,2022
T0008035,1/3/2022,P018792,S004,C013150,2.0,0.10,0.0,1,2022
T0008036,1/23/2024,P005598,S003,C017303,2.0,0.00,0.0,1,2024
T0008037,10/2/2020,P010775,S002,C006517,3.0,0.20,0.0,10,2020
T0008038,5/28/2021,P013586,S001,C020887,2.0,0.00,0.0,5,2021
T0008039,3/21/2020,P036008,S005,C010139,3.0,0.00,0.0,3,2020
T0008040,9/20/2022,P039551,S005,C022422,2.0,0.00,0.0,9,2022
T0008042,6/15/2022,P028221,S003,C000413,4.0,0.00,0.0,6,2022
T0008043,2/18/2023,P006127,S005,C006699,2.0,0.00,0.0,2,2023
T0008044,8/26/2021,P030332,S002,C020751,4.0,0.00,0.0,8,2021
T0008045,1/16/2023,P045359,S001,C011510,4.0,0.00,0.0,1,2023
T0008046,11/28/2023,P014420,S005,C002144,3.0,0.10,0.0,11,2023
T0008047,9/30/2022,P043562,S003,C015523,1.0,0.00,0.0,9,2022
T0008048,1/23/2021,P033816,S001,C013799,1.0,0.10,0.0,1,2021
T0008049,3/6/2023,P023454,S003,C000976,3.0,0.00,0.0,3,2023
T0008050,1/17/2021,P022262,S003,C003035,3.0,0.00,0.0,1,2021
T0008051,1/18/2023,P023080,S003,C020339,4.0,0.10,0.0,1,2023
T0008052,12/13/2021,P031337,S005,C011279,2.0,0.30,1.0,12,2021
T0008053,10/24/2021,P026785,S004,C024875,1.0,0.10,1.0,10,2021
T0008054,2/8/2024,P028033,S005,C020886,1.0,0.00,0.0,2,2024
T0008055,8/17/2022,P004799,S003,C009014,4.0,0.20,0.0,8,2022
T0008056,7/17/2021,P018514,S004,C006101,4.0,0.00,0.0,7,2021
T0008057,11/11/2024,P037872,S003,C018164,1.0,0.10,0.0,11,2024
T0008058,8/29/2024,P006753,S004,C016598,2.0,0.00,0.0,8,2024
T0008059,5/11/2023,P033914,S004,C013917,4.0,0.20,0.0,5,2023
T0008060,10/28/2024,P026439,S002,C023810,1.0,0.00,0.0,10,2024
T0008061,2/9/2023,P038621,S003,C007338,4.0,0.10,0.0,2,2023
T0008062,11/24/2020,P003861,S004,C019409,1.0,0.00,0.0,11,2020
T0008063,5/21/2020,P024955,S005,C002114,4.0,0.00,0.0,5,2020
T0008064,12/23/2022,P040433,S004,C004533,1.0,0.00,0.0,12,2022
T0008065,11/13/2020,P023218,S004,C017919,1.0,0.00,0.0,11,2020
T0008066,7/9/2022,P033668,S002,C013653,1.0,0.10,0.0,7,2022
